uid,school_education,graduation_1,graduation_2,graduation_3,graduation_4,graduation_5,graduation_6,graduation_7
45651,2005,,,,,,,
12972,2003,,,,,,,
67442,,,,,,,,
71592,2005,,,,,,,
67533,,,,,,,,
67639,,,,,,,,
67690,,,,,,,,
67273,,,,,,,,
67345,,,,,,,,
40017,2009,,,,,,,
20557,1988,,,,,,,
67199,,,,,,,,
67321,,,,,,,,
64819,2002,,,,,,,
67467,,,,,,,,
67410,,,,,,,,
67661,,,,,,,,
67357,,,,,,,,
67568,,,,,,,,
67503,,,,,,,,
67432,,,,,,,,
67291,,,,,,,,
67159,,,,,,,,
67596,,,,,,,,
67558,,,,,,,,
67352,,,,,,,,
67156,,,,,,,,
67138,,,,,,,,
40091,,,,,,1997,,
67587,,,,,,,,
67427,,,,,,,,
67174,,,,,,,,
67660,,,,,,,,
67439,,,,,,,,
96098,1999,,,,,,,
67253,,,,,,,,
68156,,,,,,,,
68118,,,,,,,,
55606,2003,,,,,,,
67830,,,,,,,,
67951,,,,,,,,
68145,,,,,,,,
68265,,,,,,,,
52321,2001,,,,,2006,,
108983,2002,,,,,,,
68254,,,,,,,,
28983,1997,,,,,,,
58800,1992,,,,,,,
67721,,,,,,,,
90580,2003,,,,,,,
68078,,,,,,,,
68201,,,,,,,,
84268,2001,,,,,,,
78672,1998,,,,,,,
67841,,,,,,,,
67700,,,,,,,,
67870,,,,,,,,
68227,,,,,,,,
67837,,,,,,,,
67997,,,,,,,,
109466,,,,,,2007,,
42719,1985,,,,,,,
68122,,,,,,,,
68049,,,,,,,,
14157,2000,,,,,2008,,
67776,,,,,,,,
68206,,,,,,,,
68187,,,,,,,,
68138,,,,,,,,
67756,,,,,,,,
67899,,,,,,,,
67730,,,,,,,,
67702,,,,,,,,
67819,,,,,,,,
2249,2000,,,,,,,
67806,,,,,,,,
67723,,,,,,,,
67770,,,,,,,,
50964,1998,,,,,2003,,
67976,,,,,,,,
47926,2020,,,,,,,
87642,2000,,,,,,,
68082,,,,,,,,
18609,1973,,,,,,,
68273,,,,,,,,
68159,,,,,,,,
93501,1996,,,,,,,
6933,,,,2014,,,,
67915,,,,,,,,
115717,,,,,,2007,,
67970,,,,,,,,
68226,,,,,,,,
67804,,,,,,,,
67875,,,,,,,,
68150,,,,,,,,
67908,,,,,,,,
2670,1985,,,,,,,
67866,,,,,,,,
67886,,,,,,,,
68048,,,,,,,,
2761,2000,,,,,,,
66984,1987,,,,,,,
68007,,,,,,,,
36913,2007,,,,,2015,,
67902,,,,,,,,
67913,,,,,,,,
119823,2021,,,,,,,
80647,1985,,,,,,,
68077,,,,,,,,
68224,,,,,,,,
67821,,,,,,,,
68157,,,,,,,,
68210,,,,,,,,
67945,,,,,,,,
68110,,,,,,,,
67878,,,,,,,,
68182,,,,,,,,
68175,,,,,,,,
68093,,,,,,,,
45355,2024,,,,,,,
67823,,,,,,,,
84613,1995,,,,,,,
115250,1985,,,,,,,
67918,,,,,,,,
67856,,,,,,,,
68054,,,,,,,,
68236,,,,,,,,
10659,2013,,,,,,,
103337,1998,,,,,,,
68059,,,,,,,,
68119,,,,,,,,
35212,2001,,,,,,,
76516,2000,,,,,,,
84250,2014,,2021,,,,,
67714,,,,,,,,
74290,1994,,,,,,,
67729,,,,,,,,
83707,2002,,,,,,,
67736,,,,,,,,
32896,2020,,,,,,,
68184,,,,,,,,
68023,,,,,,,,
84676,2020,,,,,,,
37985,1995,,,,,,,
14000,2003,,2011,,,,,
27056,1992,,,,,,,
67895,,,,,,,,
67852,,,,,,,,
67894,,,,,,,,
50614,1995,,,,,,2007,
91927,2008,,,2016,,,,
115589,2009,,,,,,,
79101,1978,,,,,,,
49302,2024,,,,,,,
68001,,,,,,,,
68015,,,,,,,,
77691,2004,,,,,2009,,
68193,,,,,,,,
68196,,,,,,,,
68207,,,,,,,,
105544,2011,,,,,,,
68260,,,,,,,,
67916,,,,,,,,
78578,1994,,,,,2004,,
112691,2016,,,,,,,
67850,,,,,,,,
62938,1968,,,,,,,1973
106510,1995,,,,,,,
111093,1987,,,,,,,
68090,,,,,,,,
67983,,,,,,,,
68101,,,,,,,,
68139,,,,,,,,
49939,1998,,,,,,,
38725,1999,,,,,,,
68247,,,,,,,,
90539,1982,,,,,2008,,
88510,2015,,,,,,,
68275,,,,,,,,
68191,,,,,,,,
67840,,,,,,,,
68129,,,,,,,,
67952,,,,,,,,
33975,1998,,,,,,,
95460,2000,,,,,,,
68039,,,,,,,,
32873,2006,,,,,,,
12986,1988,,,,,,,
67858,,,,,,,,
68817,,,,,,,,
68322,,,,,,,,
68862,,,,,,,,
35434,1997,,,,,,,
68535,,,,,,,,
20268,1998,,,,,,,
68638,,,,,,,,
68787,,,,,,,,
33214,1989,,,,,,,
68701,,,,,,,,
42038,2001,,,,,,,
68694,,,,,,,,
22901,2010,,2015,,,,,
68481,,,,,,,,
5409,2005,,,2009,,,,
68857,,,,,,,,
68836,,,,,,,,
68597,,,,,,,,
19536,1992,,,,,,,
68325,,,,,,,,
68532,,,,,,,,
68445,,,,,,,,
68543,,,,,,,,
68447,,,,,,,,
68309,,,,,,,,
68670,,,,,,,,
68456,,,,,,,,
115113,2006,,,,,,,
68813,,,,,,,,
68369,,,,,,,,
68565,,,,,,,,
68707,,,,,,,,
68748,,,,,,,,
115720,1992,,,,,,,
68877,,,,,,,,
468,2012,,,,,,,
68519,,,,,,,,
68362,,,,,,,,
68430,,,,,,,,
68380,,,,,,,,
68302,,,,,,,,
68868,,,,,,,,
68688,,,,,,,,
68828,,,,,,,,
68568,,,,,,,,
68457,,,,,,,,
29031,2008,,,,,,,
68644,,,,,,,,
68471,,,,,,,,
68343,,,,,,,,
68876,,,,,,,,
68353,,,,,,,,
42118,2009,,,,,,,
68799,,,,,,,,
68672,,,,,,,,
68382,,,,,,,,
68344,,,,,,,,
68841,,,,,,,,
68746,,,,,,,,
68580,,,,,,,,
68524,,,,,,,,
46394,2012,,,2016,,,,
99836,1999,,,,,,,
68887,,,,,,,,
68927,,,,,,,,
68718,,,,,,,,
54158,2000,,,,,,,
68414,,,,,,,,
68726,,,,,,,,
68777,,,,,,,,
68331,,,,,,,,
68650,,,,,,,,
68370,,,,,,,,
68308,,,,,,,,
77716,2000,,,,,,,
46427,2017,,,,,,,
68720,,,,,,,,
68391,,,,,,,,
92125,1999,,,,,,,
3333,2018,,,,,,,
68698,,,,,,,,
7518,1987,,,,,,,
68488,,,,,,,,
68851,,,,,,,,
68731,,,,,,,,
68304,,,,,,,,
68533,,,,,,,,
68296,,,,,,,,
70554,2008,,,,,,,
68497,,,,,,,,
39795,1992,,,,,,,
68778,,,,,,,,
68505,,,,,,,,
68782,,,,,,,,
68614,,,,,,,,
110217,1983,,,,,,,
68434,,,,,,,,
68903,,,,,,,,
68444,,,,,,,,
68677,,,,,,,,
68738,,,,,,,,
68759,,,,,,,,
68487,,,,,,,,
68878,,,,,,,,
15422,2007,,,,,,,
68755,,,,,,,,
68861,,,,,,,,
68783,,,,,,,,
68612,,,,,,,,
68730,,,,,,,,
68349,,,,,,,,
70588,2002,,,,,,,
40318,2001,,2012,,,,,
68629,,,,,,,,
52144,1991,,,,,,,
68617,,,,,,,,
68843,,,,,,,,
68692,,,,,,,,
30580,2001,,,,,,,
68392,,,,,,,,
68665,,,,,,,,
68829,,,,,,,,
68564,,,,,,,,
68655,,,,,,,,
68896,,,,,,,,
68641,,,,,,,,
42404,2019,,,,,,,
67937,2022,,,,,,,
68919,,,,,,,,
68313,,,,,,,,
51468,2007,,,,,2014,,
68691,,,,,,,,
68536,,,,,,,,
68541,,,,,,,,
68827,,,,,,,,
43852,2008,,,,,,,
68346,,,,,,,,
68916,,,,,,,,
68492,,,,,,,,
68668,,,,,,,,
68294,,,,,,,,
68576,,,,,,,,
58651,2000,,,,,,,
68585,,,,,,,,
68858,,,,,,,,
68859,,,,,,,,
68429,,,,,,,,
68666,,,,,,,,
68805,,,,,,,,
82623,1980,,,,,,,
68256,1986,,,,,,,
80064,1970,,,,,,,
68413,,,,,,,,
116110,2009,,,,,,,
104393,2000,,1992,,,,,
68837,,,,,,,,
69269,,,,,,,,
69110,,,,,,,,
68992,,,,,,,,
69494,,,,,,,,
69339,,,,,,,,
69247,,,,,,,,
69445,,,,,,,,
81098,2006,,,,,,,
69514,,,,,,,,
69258,,,,,,,,
114299,2001,,,,,,,
1254,2007,,2013,,,,,
26805,,,,,,1984,,
89379,2001,,,,,,,
69049,,,,,,,,
69391,,,,,,,,
69021,,,,,,,,
1742,,,,,,1973,,
69492,,,,,,,,
69463,,,,,,,,
69420,,,,,,,,
69164,,,,,,,,
69239,,,,,,,,
24670,2003,,,,,,,
69020,,,,,,,,
94821,2013,,,,,,,
69051,,,,,,,,
69121,,,,,,,,
69228,,,,,,,,
107755,1998,,2016,,,2005,,
15910,2003,,,,,,,
68981,,,,,,,,
69237,,,,,,,,
68961,,,,,,,,
69330,,,,,,,,
89790,2002,,,,,,,
69446,,,,,,,,
69019,,,,,,,,
69301,,,,,,,,
69338,,,,,,,,
69144,,,,,,,,
68423,2002,,,,,2010,,
68943,,,,,,,,
69103,,,,,,,,
68932,,,,,,,,
98827,2013,,,,,,,
69378,,,,,,,,
68948,,,,,,,,
69202,,,,,,,,
69185,,,,,,,,
69104,,,,,,,,
99146,2015,,,,,,,
69542,,,,,,,,
45991,2006,,,,,,,
35684,1988,,,,,,,
69341,,,,,,,,
69058,,,,,,,,
69038,,,,,,,,
69276,,,,,,,,
69451,,,,,,,,
69032,,,,,,,,
693,1988,,,,,,,
65926,2007,,,,,,,
73598,2014,,,,,,,
93730,,,,,,2009,,
68938,,,,,,,,
69200,,,,,,,,
69461,,,,,,,,
69352,,,,,,,,
45168,1968,,,,,,,
68939,,,,,,,,
69271,,,,,,,,
64033,2020,,,,,,,
69018,,,,,,,,
69354,,,,,,,,
69543,,,,,,,,
68956,,,,,,,,
69026,,,,,,,,
69256,,,,,,,,
68935,,,,,,,,
69101,,,,,,,,
69139,,,,,,,,
69438,,,,,,,,
30885,2002,,,,,2007,,
69119,,,,,,,,
69174,,,,,,,,
69126,,,,,,,,
35055,1987,,,,,2001,,
69376,,,,,,,,
69265,,,,,,,,
97116,,,,,,,,2010
69431,,,,,,,,
68945,,,,,,,,
11859,2008,,,,,,,
69374,,,,,,,,
27243,2003,,,,,2010,,
69403,,,,,,,,
13271,1988,,,,,,,
69346,,,,,,,,
69516,,,,,,,,
69536,,,,,,,,
51878,1997,,,,,2002,,
69409,,,,,,,,
69313,,,,,,,,
69221,,,,,,,,
69389,,,,,,,,
69087,,,,,,,,
69030,,,,,,,,
69297,,,,,,,,
69243,,,,,,,,
95542,2004,,,,,,,
69161,,,,,,,,
17015,,,,,,,,1997
7872,1986,,,,,,,
69405,,,,,,,,
69365,,,,,,,,
69345,,,,,,,,
69014,,,,,,,,
68942,,,,,,,,
69235,,,,,,,,
68222,2003,,,,,,,
64504,1998,,,,,,,
69331,,,,,,,,
32397,2001,,,,,,,
69093,,,,,,,,
69540,,,,,,,,
43800,1987,,,,,2016,,
69485,,,,,,,,
69535,,,,,,,,
73114,2020,,,,,,,
69142,,,,,,,,
69178,,,,,,,,
60749,2003,,,,,,,
69404,,,,,,,,
69351,,,,,,,,
69530,,,,,,,,
46102,2022,,,,,,,
69547,,,,,,,,
46587,2001,,,,,,,
12964,2010,,,,,,,
69273,,,,,,,,
69240,,,,,,,,
68971,,,,,,,,
69234,,,,,,,,
69218,,,,,,,,
69452,,,,,,,,
14107,,,,,,2007,,
72305,2006,,,,,,,
69488,,,,,,,,
68947,,,,,,,,
101523,2008,,2013,,,,,
69001,,,,,,,,
69268,,,,,,,,
69499,,,,,,,,
69092,,,,,,,,
70017,,,,,,,,
11574,2018,,2024,,,,,
69576,,,,,,,,
87488,,,,,,2009,,
69691,,,,,,,,
25667,2009,,,,,,,
81623,1987,,,,,,,
36951,1967,,,,,,,
69825,,,,,,,,
70040,,,,,,,,
70001,,,,,,,,
69799,,,,,,,,
69756,,,,,,,,
69802,,,,,,,,
69950,,,,,,,,
70091,,,,,,,,
81835,1994,,,,,1998,,
69809,,,,,,,,
69956,,,,,,,,
69910,,,,,,,,
69764,,,,,,,,
69912,,,,,,,,
69895,,,,,,,,
70037,,,,,,,,
69677,,,,,,,,
70095,,,,,,,,
69555,,,,,,,,
69875,,,,,,,,
99838,2004,,,,,,2008,
69694,,,,,,,,
69792,,,,,,,,
69738,,,,,,,,
45180,1989,,,,,1995,,
69815,,,,,,,,
101165,1994,,,,,2006,,
5543,2012,,,,,,,
69629,,,,,,,,
70085,,,,,,,,
69719,,,,,,,,
69730,,,,,,,,
69638,,,,,,,,
51773,2003,,,,,2008,,
37911,1996,,,,,,,
46951,2002,,,,,,,
111628,2004,,2014,,,,,
76951,1991,,,,,1997,,
43452,2019,,,,,,,
105757,1996,,,,,2003,,
69711,,,,,,,,
10478,1995,,,,,,,
69597,,,,,,,,
96629,2000,,,,,,,
109929,1997,,,,,,,
57707,1995,,,,,,,
69908,,,,,,,,
57744,2009,,2014,,,,,
69808,,,,,,,,
81429,2010,,,,,,,
70006,,,,,,,,
69671,,,,,,,,
16856,1991,,,,,,,
69952,,,,,,,,
69665,,,,,,,,
70078,,,,,,,,
100119,2012,,,,,,,
70797,1992,,,,,,,
69847,,,,,,,,
69932,,,,,,,,
89764,2013,,,,,,,
69830,,,,,,,,
70021,,,,,,,,
103121,2003,,,,,,,
37085,2011,,,,,,,
16020,2008,,,,,,,
3539,2006,,,,2013,,,
109560,1987,,,,,,,
58822,2003,,,,,2008,,
69718,,,,,,,,
69961,,,,,,,,
14689,2018,,,,,,,
69835,,,,,,,,
43962,1980,,,,,,,
70105,,,,,,,,
69960,,,,,,,,
113185,2009,,,,,,,
40278,2004,,,,,,,
69853,,,,,,,,
13731,2003,,,,,,,
3318,2025,,,,,,,
70052,,,,,,,,
69993,,,,,,,,
76352,1996,,,,,,,
112522,2020,,,,,,,
70002,,,,,,,,
76421,1988,,,,,,,
92435,,,2014,,,,,
69860,,,,,,,,
69775,,,,,,,,
69674,,,,,,,,
69951,,,,,,,,
70051,,,,,,,,
69725,,,,,,,,
108395,1984,,,,,2006,,
8173,1999,,,,,,,
69714,,,,,,,,
28109,,,,,,2006,,
70039,,,,,,,,
70090,,,,,,,,
69757,,,,,,,,
98750,1998,,,,,,,
69579,,,,,,,,
69565,,,,,,,,
69733,,,,,,,,
69581,,,,,,,,
69900,,,,,,,,
69624,,,,,,,,
69702,,,,,,,,
94874,2006,,,,,2009,,
70061,,,,,,,,
6185,2018,,,,,,,
69755,,,,,,,,
69958,,,,,,,,
70049,,,,,,,,
69739,,,,,,,,
69663,,,,,,,,
70075,,,,,,,,
69675,,,,,,,,
69929,,,,,,,,
84156,2001,,,,,,,
101738,2015,,,,,,,
78690,1971,,,,,,,
60808,2002,,,,,,,
111080,2004,,,,,,,
69706,,,,,,,,
99852,2010,,2016,,,,,
36230,1992,,,,,,,
70088,,,,,,,,
70103,,,,,,,,
13491,1997,,,,,,,
6112,2001,,,,,,,
69740,,,,,,,,
70117,,,,,,,,
69713,,,,,,,,
69964,,,,,,,,
70015,,,,,,,,
69693,,,,,,,,
88793,2012,,2018,,,,,
69748,,,,,,,,
69591,,,,,,,,
299,1998,,,,,,,
69997,,,,,,,,
110276,2016,,,,,,,
69608,,,,,,,,
69599,,,,,,,,
69776,,,,,,,,
69984,,,,,,,,
101271,2001,,,,,,,
69770,,,,,,,,
69784,,,,,,,,
69626,,,,,,,,
70298,,,,,,,,
70439,,,,,,,,
70510,,,,,,,,
70303,,,,,,,,
61718,1994,,,,,,2016,
70609,,,,,,,,
70234,,,,,,,,
27490,2003,,,,,,,
22617,2001,,,,,2010,,
70182,,,,,,,,
70521,,,,,,,,
62104,2006,,2011,,,,,
70455,,,,,,,,
78658,2004,,,,,2009,,
8191,2002,,,,,,,
112220,2002,,,,,,,
70416,,,,,,,,
70319,,,,,,,,
70552,,,,,,,,
70419,,,,,,,,
70563,,,,,,,,
86977,,,,,,,2006,
70220,,,,,,,,
70389,,,,,,,,
70714,,,,,,,,
70580,,,,,,,,
70399,,,,,,,,
70479,,,,,,,,
21089,2003,,,,2009,,,
70576,,,,,,,,
70697,,,,,,,,
70279,,,,,,,,
70381,,,,,,,,
28300,,,,,,2015,,
70131,,,,,,,,
60768,1988,,,,,,,
95601,1995,,,,,,,
70578,,,,,,,,
70459,,,,,,,,
182,2004,,,,,,,
70155,,,,,,,,
70562,,,,,,,,
116283,,,,,,1991,,
70670,,,,,,,,
19700,2002,,,,,,,
9537,2010,,,,,,,
70716,,,,,,,,
70557,,,,,,,,
5702,2000,,,,,2007,,
35525,2022,,,,,,,
70677,,,,,,,,
70158,,,,,,,,
50738,2021,,,,,,,
70671,,,,,,,,
70689,,,,,,,,
70450,,,,,,,,
4823,1990,,,,,,,
70223,,,,,,,,
70526,,,,,,,,
70208,,,,,,,,
51289,2005,,,,,,,
70333,,,,,,,,
70361,,,,,,,,
38446,1974,,,,,,,
90364,1999,,,,,,,
109075,2007,,,,,2013,,
70476,,,,,,,,
70494,,,,,,,,
70549,,,,,,,,
70273,,,,,,,,
70309,,,,,,,,
70497,,,,,,,,
70627,,,,,,,,
17155,1990,,,,,,,
70297,,,,,,,,
70387,,,,,,,,
70462,,,,,,,,
70271,,,,,,,,
108089,1998,,,,,,,
41984,2003,,,,,,,
70425,,,,,,,,
70645,,,,,,,,
70610,,,,,,,,
2644,2012,,,,,,,
70448,,,,,,,,
70502,,,,,,,,
70672,,,,,,,,
70481,,,,,,,,
5213,1996,,,,,2001,,
96792,1998,,,,,2008,,
10398,2003,,,,,,,
70362,,,,,,,,
50825,,,,,,2006,,
3859,2006,,,,,,,
70663,,,,,,,,
70653,,,,,,,,
110844,2000,,,,,,,
70263,,,,,,,,
70468,,,,,,,,
6376,1999,,,,,,,
70401,,,,,,,,
70602,,,,,,,,
70661,,,,,,,,
80463,2011,,,2016,,,,
108132,,,,,,2009,,
70272,,,,,,,,
70317,,,,,,,,
13495,1997,,,,,,,
58081,2008,,,,,,,
55774,1992,,,,,,,
87776,2005,,,,,,,
70641,,,,,,,,
70224,,,,,,,,
70626,,,,,,,,
70452,,,,,,,,
70604,,,,,,,,
70501,,,,,,,,
70713,,,,,,,,
70520,,,,,,,,
106151,2003,,,,,,,
1615,,,,,,2001,,
70176,,,,,,,,
70270,,,,,,,,
34547,2013,,,2017,,,,
70575,,,,,,,,
70593,,,,,,,,
70449,,,,,,,,
70539,,,,,,,,
59569,1998,,,,,,,
17062,2021,,,,,,,
70666,,,,,,,,
70618,,,,,,,,
70226,,,,,,,,
70341,,,,,,,,
45709,2013,,,,,,,
70498,,,,,,,,
70711,,,,,,,,
70702,,,,,,,,
91369,2005,,,,,2008,,
70440,,,,,,,,
70238,,,,,,,,
70242,,,,,,,,
70430,,,,,,,,
70594,,,,,,,,
70701,,,,,,,,
77166,2008,,,,,,,
11470,2022,,,,,,,
52938,1972,,,,,,,
70988,,,,,,,,
26727,2005,,,,,,,
80976,2013,,,,,,,
71023,,,,,,,,
27606,1977,,,,,1982,,
71258,,,,,,,,
71097,,,,,,,,
70768,,,,,,,,
88476,2007,,,,,2012,,
39263,1995,,,,,2003,,
71257,,,,,,,,
105071,1999,,,,,,,
71246,,,,,,,,
70811,,,,,,,,
19344,1999,,,,,2012,,
70882,,,,,,,,
12261,1963,,,,,,,
71048,,,,,,,,
52599,1998,,,,,,,
71077,,,,,,,,
70865,,,,,,,,
71149,,,,,,,,
71020,,,,,,,,
51777,2007,,2013,,,,,
70823,,,,,,,,
70855,,,,,,,,
45135,,,,2017,,,,
70868,,,,,,,,
71110,,,,,,,,
18915,2002,2017,,,,,,
26814,2003,,,,,,,
33888,1989,,,,,,,
71274,,,,,,,,
41466,1992,,,,,,,
6451,2006,,,,,,,
16153,2001,,,,,,,
71022,,,,,,,,
70897,,,,,,,,
71168,,,,,,,,
70829,,,,,,,,
71262,,,,,,,,
70933,,,,,,,,
71158,,,,,,,,
35806,1985,,,,,,,
76405,2005,,,,,,,
29736,1969,,,,,,,
59532,2022,,,,,,,
70832,,,,,,,,
71156,,,,,,,,
83141,1996,,,,,,,
70765,,,,,,,,
70901,,,,,,,,
94482,,,,,,2000,,
70950,,,,,,,,
103503,2003,,,,,,,
70727,,,,,,,,
70888,,,,,,,,
70830,,,,,,,,
4407,1990,,,,,,,
119203,2013,,,,,,,
55566,1995,,,,,,,
70774,,,,,,,,
70924,,,,,,,,
71219,,,,,,,,
70917,,,,,,,,
109612,2011,,,,,,,
87089,2024,,,,,,,
71041,,,,,,,,
71187,,,,,,,,
19194,2004,,,,2009,,,
70982,,,,,,,,
15763,2000,,,,,,,
71245,,,,,,,,
71037,,,,,,,,
71303,,,,,,,,
71206,,,,,,,,
70996,,,,,,,,
71297,,,,,,,,
70889,,,,,,,,
53886,1992,,,,,1997,,
70922,,,,,,,,
70884,,,,,,,,
71287,,,,,,,,
71111,,,,,,,,
70928,,,,,,,,
71108,,,,,,,,
108477,1999,,,,,,,
70734,,,,,,,,
70944,,,,,,,,
70775,,,,,,,,
19563,1998,,,,,,,
118611,2002,,,,,,,
70959,,,,,,,,
70904,,,,,,,,
47864,1956,,,,,,,
25265,2008,,,,,,,
70931,,,,,,,,
71196,,,,,,,,
70754,,,,,,,,
71207,,,,,,,,
104576,1989,,,,,,,
70875,,,,,,,,
36234,2006,,,,,,,
70749,,,,,,,,
70792,,,,,,,,
70806,,,,,,,,
70776,,,,,,,,
71004,,,,,,,,
71299,,,,,,,,
70967,,,,,,,,
71027,,,,,,,,
11112,1991,,,,,,,
70744,,,,,,,,
71059,,,,,,,,
70918,,,,,,,,
12189,1996,,,,,,,
71222,,,,,,,,
71126,,,,,,,,
50711,2001,,,,,2006,,
70927,,,,,,,,
71253,,,,,,,,
71302,,,,,,,,
71150,,,,,,,,
70990,,,,,,,,
98064,2012,,,,,,,
41840,,,,,,2006,,
30797,1989,,,,,,,
70942,,,,,,,,
71179,,,,,,,,
71044,,,,,,,,
70870,,,,,,,,
3846,2004,,2011,,,2009,,
71272,,,,,,,,
71182,,,,,,,,
70856,,,,,,,,
71267,,,,,,,,
71273,,,,,,,,
37081,1979,,,,,,,
93377,1998,,,,,,,
114914,2004,,2015,,,,,
37952,2005,,,,,2010,,2012
42463,1991,,,,,2006,,
80915,2018,,,,,,,
60531,2009,,,,,2015,,
71074,,,,,,,,
32797,2009,,,,,,,
78692,2016,,,,,,,
71249,,,,,,,,
71220,,,,,,,,
34525,,,,2023,,,,
102260,2013,,,2016,,,,
71280,,,,,,,,
71646,,,,,,,,
110548,1988,,,,,,,
80479,2016,,,,,,,
45156,2006,,,,,2012,,
71364,,,,,,,,
71578,,,,,,,,
1589,2002,,,,,,,
71704,,,,,,,,
71531,,,,,,,,
96926,2010,,,,,2016,,
71260,,,,2015,,,,
71608,,,,,,,,
71479,,,,,,,,
71812,,,,,,,,
38688,2024,,,,,,,
106751,2008,,,,,,,
71790,,,,,,,,
71543,,,,,,,,
84343,,,2009,,,,,
71311,,,,,,,,
71623,,,,,,,,
71862,,,,,,,,
71517,,,,,,,,
71770,,,,,,,,
71390,,,,,,,,
71575,,,,,,,,
71451,,,,,,,,
71771,,,,,,,,
71729,,,,,,,,
71718,,,,,,,,
71786,,,,,,,,
69556,1998,,,,,,,
71699,,,,,,,,
71521,,,,,,,,
71761,,,,,,,,
71379,,,,,,,,
71747,,,,,,,,
59036,2017,,,,,,,
71473,,,,,,,,
71564,,,,,,,,
71617,,,,,,,,
71659,,,,,,,,
97207,2006,,2011,,,,,
71503,,,,,,,,
23041,2011,,,,,,,
65455,,,2016,,,,,
71853,,,,,,,,
71481,,,,,,,,
71805,,,,,,,,
71346,,,,,,,,
100812,2003,,2011,,,,,
71823,,,,,,,,
71328,,,,,,,,
19130,2005,,,,,,,
71590,,,,,,,,
71852,,,,,,,,
71785,,,,,,,,
99102,1990,,,,,,,
71327,,,,,,,,
31580,1999,,,,,,,
71875,,,,,,,,
90423,,,,2009,,,,
106081,2005,,,,,2008,,
111033,2011,,,,,,,
71642,,,,,,,,
71373,,,,,,,,
46069,1989,,,,,,,
71759,,,,,,,,
71422,,,,,,,,
71874,,,,,,,,
71394,,,,,,,,
71336,,,,,,,,
71656,,,,,,,,
71755,,,,,,,,
71849,,,,,,,,
71576,,,,,,,,
71762,,,,,,,,
71518,,,,,,,,
48344,2001,,,,,,,
71550,,,,,,,,
71366,,,,,,,,
71527,,,,,,,,
94563,,,,,,2007,,
13872,2022,,,,,,,
71613,,,,,,,,
71824,,,,,,,,
71654,,,,,,,,
71719,,,,,,,,
71351,,,,,,,,
49662,2018,,,,,,,
71331,,,,,,,,
71763,,,,,,,,
71859,,,,,,,,
83570,1956,,,,,1963,,
71649,,,,,,,,
71751,,,,,,,,
71344,,,,,,,,
24504,2010,,2014,,,,,
36610,1997,,,,,2002,,
19975,2000,,,,,,,
71504,,,,,,,,
71746,,,,,,,,
71672,,,,,,,,
71660,,,,,,,,
94296,2006,,,,,2011,,
71638,,,,,,,,
71822,,,,,,,,
71604,,,,,,,,
106344,1986,,,,,,,
118501,2003,,,,,,,
87862,,,,,,2016,,
71370,,,,,,,,
4086,1998,,,,,,,
67548,2004,,,,,,,
71869,,,,,,,,
40529,2004,,,2010,,,,
71383,,,,,,,,
71509,,,,,,,,
97020,2003,,,,,,,
71601,,,,,,,,
71850,,,,,,,,
71722,,,,,,,,
71325,,,,,,,,
28219,2000,,,,,,,
96416,1989,,,,,1995,,
71399,,,,,,,,
71573,,,,,,,,
71691,,,,,,,,
71792,,,,,,,,
71480,,,,,,,,
71818,,,,,,,,
71906,,,,,,,,
72104,,,,,,,,
72427,,,,,,,,
72348,,,,,,,,
858,2011,,,,,,,
72147,,,,,,,,
71903,,,,,,,,
72211,,,,,,,,
72288,,,,,,,,
75603,2019,,,,,,,
76397,1974,,,,,,,
72028,,,,,,,,
71948,,,,,,,,
95846,1997,,,,,,,
53532,2001,,,,,,,
72091,,,,,,,,
71969,,,,,,,,
91826,,,,2019,,,,
72220,,,,,,,,
72063,,,,,,,,
72354,,,,,,,,
109961,2006,,,,,2011,,
71896,,,,,,,,
72331,,,,,,,,
72057,,,,,,,,
72103,,,,,,,,
72173,,,,,,,,
52951,2009,,,,,,,
72393,,,,,,,,
72382,,,,,,,,
72277,,,,,,,,
72209,,,,,,,,
72145,,,,,,,,
72248,,,,,,,,
71923,,,,,,,,
72276,,,,,,,,
95043,2007,,,,,,,
72218,,,,,,,,
61665,2007,,,,,,,
60739,2006,,,,,,,
58534,,,,,,2007,,
115504,1992,,,,,,,
72038,,,,,,,,
105461,,,,,,,,2002
72370,,,,,,,,
98867,1987,,,,,,,
72264,,,,,,,,
78141,2006,,,,,2011,,
72095,,,,,,,,
72159,,,,,,,,
72247,,,,,,,,
119271,2013,,,,,,,
72123,,,,,,,,
72441,,,,,,,,
72377,,,,,,,,
71885,,,,,,,,
72401,,,,,,,,
71917,,,,,,,,
72314,,,,,,,,
104791,1997,,,,,,2002,
72046,,,,,,,,
72201,,,,,,,,
72097,,,,,,,,
85689,1989,,,,,,,
72278,,,,,,,,
72284,,,,,,,,
72184,,,,,,,,
71968,,,,,,,,
72161,,,,,,,,
72135,,,,,,,,
72024,,,,,,,,
41203,2000,,,,,,,
72030,,,,,,,,
72013,,,,,,,,
72059,,,,,,,,
73700,2008,,,,,,,
71953,,,,,,,,
97049,2012,,,,,,2016,
1796,1991,,,,,,,
72086,,,,,,,,
72088,,,,,,,,
49424,1979,,,,,,,
118200,1980,,,,,,,
72040,,,,,,,,
72360,,,,,,,,
71967,,,,,,,,
90788,,,,,,2007,,
15980,1966,,,,,,,
71945,,,,,,,,
71911,,,,,,,,
72143,,,,,,,,
