uid,age,registered_year
87258,46,2017
22548,18,2014
71599,41,2018
23196,34,2012
89078,47,2011
12866,29,2019
106000,21,2011
37509,20,2018
92705,53,2011
2083,26,2011
10508,42,2012
73370,15,2020
94567,46,2012
115532,35,2009
35752,34,2010
116762,25,2015
50194,41,2012
69234,32,2014
5031,17,2020
13470,39,2011
119766,33,2011
31476,17,2016
100549,35,2010
2696,49,2014
65032,33,2008
81770,36,2012
33975,38,2015
78755,36,2010
41744,25,2009
35753,18,2014
7441,75,2021
14664,27,2011
41745,48,2012
79365,52,2017
70419,43,2012
20691,49,2014
12261,74,2013
84859,44,2014
48383,27,2015
105408,17,2017
18867,17,2018
72173,43,2017
64444,57,2019
48990,39,2010
72174,41,2010
2085,44,2010
41127,16,2016
111468,38,2010
17625,55,2015
107214,20,2016
3826,37,2010
62668,45,2010
105409,36,2017
33977,72,2013
92106,31,2009
114935,31,2011
105410,63,2015
113251,32,2008
58435,16,2015
27322,36,2020
9881,18,2013
119172,17,2009
101146,44,2012
21968,18,2021
69235,70,2019
42357,26,2015
104772,40,2015
53026,43,2015
39939,15,2018
91510,15,2021
95197,25,2010
65033,28,2016
90901,35,2011
31478,22,2015
20694,61,2012
2086,47,2011
73976,27,2009
56629,33,2020
88493,42,2012
11109,24,2010
9882,22,2012
67391,48,2018
118567,18,2017
51308,39,2014
23197,51,2013
27323,53,2019
68585,34,2021
18869,41,2011
27943,43,2011
99911,22,2010
48385,44,2010
63290,41,2012
106604,41,2015
90283,43,2014
41128,35,2011
9284,32,2012
2697,15,2017
47808,48,2012
18245,31,2019
84862,69,2021
96351,20,2011
50758,74,2015
100552,16,2019
103568,18,2015
80589,60,2012
73374,39,2018
49599,71,2016
78757,48,2018
11672,29,2010
6251,30,2009
114939,60,2016
54268,45,2018
40534,34,2012
119173,40,2016
59670,61,2016
40535,68,2020
46022,14,2020
117955,36,2020
54269,21,2014
41129,42,2015
26130,23,2011
9285,32,2012
93335,26,2018
40536,18,2017
78141,32,2010
67989,26,2008
104773,29,2011
6828,19,2012
8064,36,2016
21970,33,2008
96352,19,2013
110217,53,2010
24361,44,2015
55431,75,2013
68588,37,2013
95199,57,2014
5644,58,2013
106003,40,2011
49600,66,2014
84867,14,2017
112088,33,2015
41130,32,2008
107218,19,2013
64446,31,2009
57831,27,2010
44755,26,2008
101148,19,2017
27325,43,2021
76963,41,2021
56630,18,2014
69237,29,2011
26131,30,2010
42358,33,2008
2699,48,2015
46023,53,2012
29645,16,2015
99343,34,2017
90285,45,2014
45393,25,2009
8696,36,2015
17628,41,2013
26132,35,2012
23741,46,2018
89683,30,2011
19451,51,2012
33978,21,2011
88494,42,2011
57236,28,2017
33979,34,2012
83015,32,2010
81774,26,2011
1466,20,2015
64448,15,2013
71601,36,2010
37514,21,2016
63866,80,2009
60262,22,2014
835,23,2014
61479,22,2012
115537,60,2012
18872,32,2011
24363,45,2014
3829,26,2016
110810,43,2016
119176,66,2009
25563,38,2017
29646,75,2016
27945,24,2010
62074,33,2012
12869,41,2011
26135,36,2012
102409,26,2010
93969,33,2011
107219,18,2019
81775,17,2013
46625,45,2016
24951,41,2018
103570,20,2013
117957,52,2010
75137,38,2016
76964,40,2016
17630,21,2019
69239,44,2013
79370,36,2009
42359,28,2009
24953,25,2010
74561,61,2020
69240,61,2018
14029,20,2021
59671,19,2013
48388,49,2018
16459,39,2012
73375,18,2015
87862,36,2011
39322,41,2021
22553,35,2013
79960,21,2010
84207,20,2015
12870,39,2007
104778,16,2018
89687,30,2017
77553,39,2010
2701,46,2010
11675,47,2016
66801,24,2011
50761,23,2012
9886,15,2019
62075,36,2011
67392,24,2011
56631,25,2015
116156,28,2010
59058,22,2010
106006,68,2011
83016,40,2012
30227,26,2010
67997,25,2015
113254,32,2010
65611,23,2015
36339,26,2010
50198,16,2020
87263,14,2021
54276,47,2015
75747,21,2014
53665,32,2009
112089,19,2014
73376,38,2010
60263,35,2017
9887,53,2013
105413,31,2016
96354,43,2014
25567,57,2010
22554,20,2011
35755,24,2012
6254,21,2012
36927,49,2015
83632,35,2012
27327,30,2011
60264,28,2008
74563,33,2020
95203,48,2014
74564,38,2015
69835,15,2021
47812,54,2014
8066,32,2010
104192,24,2011
3315,27,2011
84869,37,2010
71603,29,2011
90904,42,2010
104193,17,2014
26136,26,2011
1469,40,2013
24954,29,2009
86075,38,2019
101752,24,2010
89689,32,2009
83017,38,2011
9888,50,2010
51313,28,2009
6256,21,2017
84870,39,2013
83018,43,2020
36341,56,2010
12267,47,2018
36929,53,2012
73380,21,2018
108436,31,2018
56634,35,2017
71010,29,2011
41751,17,2015
68000,24,2011
71604,35,2013
59060,24,2017
75748,39,2020
30229,32,2011
46027,53,2017
2092,57,2013
30230,41,2010
54829,29,2009
20699,64,2012
46028,16,2010
81778,42,2010
46629,16,2018
278,40,2018
59061,53,2017
93970,20,2014
28503,43,2010
70425,14,2021
109065,32,2009
8069,35,2008
11112,47,2020
2705,17,2016
68001,39,2021
85498,25,2011
23203,36,2010
57835,25,2010
105416,59,2010
8071,28,2021
279,15,2015
38116,67,2013
89693,25,2011
16463,21,2018
74565,33,2014
838,49,2014
110815,40,2010
30232,26,2010
64455,33,2016
66200,33,2011
84871,51,2015
14671,42,2009
105417,41,2010
90289,30,2011
839,17,2013
39329,27,2011
41134,33,2009
78762,29,2019
33331,51,2008
2094,22,2015
116161,32,2012
53034,16,2012
86077,19,2015
91517,40,2014
66805,40,2010
91518,61,2013
16465,36,2018
30837,41,2011
78145,52,2010
51315,14,2018
63869,17,2019
36344,64,2013
117959,19,2012
114364,37,2016
116765,38,2018
18251,38,2012
75753,21,2018
103576,68,2012
57239,34,2011
5035,21,2017
101154,40,2014
17637,39,2007
56635,27,2015
5649,34,2011
20047,42,2021
83020,42,2010
119770,25,2017
87867,21,2010
58441,17,2016
80592,37,2014
53035,17,2015
108438,37,2009
18874,15,2020
8075,40,2008
118572,15,2015
21355,43,2020
92110,33,2018
100561,38,2011
79965,18,2015
92111,26,2018
13474,37,2011
35184,20,2020
23747,15,2019
21976,24,2020
89695,36,2011
109068,31,2017
53037,46,2014
88499,30,2018
65613,17,2018
77558,37,2010
75142,31,2014
77559,61,2010
30235,30,2015
60269,33,2008
109069,45,2012
9291,36,2011
100563,23,2013
50202,34,2009
73385,40,2012
119771,43,2012
104195,37,2018
81187,37,2012
63871,33,2008
34590,25,2017
110225,59,2016
86079,37,2015
46031,21,2018
18252,31,2020
65614,50,2013
32713,24,2011
101758,20,2017
1473,18,2017
281,22,2011
44102,46,2020
18253,31,2012
92714,41,2015
44103,34,2009
87270,39,2015
58443,36,2011
75143,35,2010
49608,21,2019
119181,44,2014
44104,41,2012
107224,38,2021
73387,19,2012
67396,23,2011
64460,54,2013
13476,42,2009
25570,36,2016
119182,18,2015
110819,19,2011
95209,39,2017
114944,18,2016
90291,23,2011
21358,40,2017
82387,23,2009
18255,35,2016
29087,54,2013
95210,21,2017
36930,58,2010
83636,17,2014
44767,22,2021
32714,41,2016
40543,36,2017
69243,33,2007
42943,25,2016
32715,42,2010
65616,26,2015
38714,43,2009
96358,42,2017
11679,34,2011
17639,45,2017
17033,76,2012
110821,28,2009
3831,25,2015
87273,16,2021
32716,40,2015
56032,38,2012
116162,49,2014
26715,23,2020
14674,15,2011
28509,43,2020
90292,38,2019
20049,40,2009
70430,18,2014
5651,46,2012
11117,50,2010
34592,48,2010
71608,34,2009
38120,37,2009
1474,31,2010
65619,37,2010
109637,19,2014
98758,39,2011
27334,63,2016
88502,20,2019
82388,38,2008
66201,28,2009
50205,30,2010
16467,15,2017
47231,39,2009
39946,18,2018
44769,57,2013
44770,41,2007
47817,59,2018
93975,34,2010
52470,30,2010
36349,29,2012
107225,42,2015
38122,30,2009
97596,32,2008
32120,47,2010
86689,33,2010
108448,25,2010
107226,54,2012
20703,16,2019
91520,31,2009
19459,33,2018
36351,42,2017
112691,23,2013
75145,47,2015
101761,52,2011
52471,37,2009
5655,32,2008
36352,14,2021
94576,20,2011
42944,38,2011
98176,40,2014
68006,24,2019
33984,26,2020
101762,20,2014
94577,36,2008
93348,43,2013
110824,16,2020
72184,29,2021
36933,23,2010
27335,32,2010
283,32,2009
76968,36,2010
69247,38,2017
35187,31,2018
104791,43,2011
73389,34,2013
48398,51,2013
68007,36,2010
17640,17,2016
110227,18,2015
76347,31,2020
62678,59,2016
70432,38,2008
42946,49,2017
69846,40,2008
81192,14,2017
29090,31,2008
87277,54,2009
24961,32,2016
842,42,2015
98177,39,2016
87872,38,2015
53042,25,2010
94579,59,2011
36935,39,2016
6837,15,2016
96981,30,2016
67400,25,2012
20052,35,2010
285,34,2018
102414,24,2020
28513,27,2009
27337,44,2010
86693,51,2019
11119,31,2016
112098,17,2017
74569,69,2012
113259,63,2015
94580,24,2009
89086,39,2013
71019,38,2011
14677,36,2008
100567,41,2015
94581,19,2013
72187,23,2015
109640,34,2011
69847,36,2019
3318,15,2020
117400,21,2012
101160,38,2009
18879,27,2017
109642,39,2014
8079,27,2010
115542,47,2008
68597,20,2019
60274,36,2009
9293,32,2009
62082,28,2011
41138,40,2015
110826,26,2011
30241,31,2009
59063,34,2015
92114,36,2011
99349,42,2010
113797,29,2012
55435,33,2008
71020,24,2011
1476,38,2014
33985,22,2011
11682,18,2013
74571,30,2015
72756,22,2020
47236,20,2012
86084,29,2009
25571,31,2010
53673,26,2010
64461,31,2012
98763,42,2015
113260,32,2011
26722,35,2010
46037,35,2011
114947,74,2010
88506,60,2013
36938,18,2017
54833,35,2008
110827,27,2017
51925,42,2019
114948,20,2013
77564,27,2010
17642,31,2008
71021,38,2012
107838,21,2014
5040,38,2009
19464,49,2014
79975,50,2018
36353,21,2016
52472,24,2012
110231,16,2011
79976,40,2018
15273,14,2011
81789,57,2019
16470,44,2018
117966,32,2013
114949,46,2019
10521,39,2013
83641,23,2017
44110,51,2011
62083,14,2020
71022,28,2015
44111,43,2009
119777,37,2011
111481,43,2019
12872,31,2012
105427,44,2021
110828,36,2009
74573,20,2011
27953,25,2011
103584,35,2011
20055,50,2011
6266,53,2008
20709,33,2011
8083,28,2016
107840,32,2014
35190,21,2021
22562,15,2020
42366,20,2013
114950,40,2015
19467,22,2017
17643,37,2016
13482,44,2010
116770,38,2017
78772,34,2013
71613,24,2013
71023,49,2021
17036,63,2021
60276,48,2013
51323,42,2016
40546,18,2016
110829,38,2011
92115,37,2017
39331,25,2010
86695,32,2012
10523,19,2018
93352,33,2013
80598,47,2018
82391,36,2014
109075,31,2012
11683,19,2013
15275,33,2009
46640,49,2017
41758,38,2018
109648,45,2018
36939,15,2017
51926,37,2008
15864,31,2010
44113,44,2008
71614,15,2011
3321,28,2012
110234,35,2009
28517,16,2015
82392,23,2010
845,16,2018
29091,35,2010
65044,34,2013
19468,36,2008
14037,42,2017
18257,60,2018
72191,24,2011
102415,31,2019
5043,15,2017
14682,51,2012
114371,21,2015
101164,17,2018
6841,37,2015
40547,39,2015
4447,65,2013
34597,33,2010
20710,39,2014
31488,33,2016
91523,45,2020
6842,29,2011
90912,37,2010
86696,16,2016
12875,32,2012
83025,45,2020
17039,55,2014
117969,36,2020
24368,35,2008
43547,20,2018
5044,28,2009
30244,22,2021
90298,34,2011
106617,23,2012
50210,32,2019
61490,15,2020
114952,47,2013
90300,44,2010
117404,43,2020
2098,48,2011
15279,31,2011
76970,18,2015
30245,63,2016
14683,20,2013
11685,51,2017
36945,49,2021
88509,15,2017
15865,65,2011
50211,32,2021
117405,34,2017
35765,33,2009
43549,24,2011
7455,20,2016
30246,29,2009
8711,34,2008
91524,44,2010
69849,40,2011
21364,33,2014
39951,24,2010
54838,19,2015
6267,27,2015
33338,24,2017
83027,48,2018
99921,59,2013
72760,29,2009
43550,39,2008
14040,46,2012
102418,57,2011
14684,40,2013
29092,36,2010
117970,45,2011
1483,21,2021
51326,61,2009
101165,44,2013
98769,40,2016
62085,27,2011
114954,43,2012
67404,50,2008
95770,67,2011
83643,27,2014
16475,28,2008
102990,46,2017
113264,25,2012
89709,53,2011
10526,14,2015
49614,35,2010
115546,50,2012
18259,29,2009
54839,31,2019
88510,24,2010
76352,40,2011
40549,46,2016
89710,59,2015
46644,22,2011
34599,36,2009
92721,82,2010
29093,72,2015
114373,51,2016
46645,37,2012
43551,30,2013
29659,23,2017
50213,64,2011
34600,20,2013
72192,30,2016
32722,19,2012
96986,35,2010
94588,33,2016
30848,17,2017
107844,38,2012
57846,37,2011
36947,40,2017
15866,32,2009
26724,42,2018
84881,45,2009
114955,28,2011
3323,33,2021
119188,16,2020
76972,33,2017
100571,33,2012
65631,30,2017
116170,32,2009
39332,28,2019
12877,29,2008
29660,19,2012
56038,34,2014
90914,15,2020
51930,37,2013
92117,34,2011
111485,44,2018
109650,24,2011
61493,47,2021
18884,33,2016
16477,41,2012
21365,37,2012
38719,42,2012
93984,38,2009
110833,45,2011
86698,37,2018
12879,45,2014
19471,26,2012
95224,25,2016
27957,34,2007
17646,24,2019
70439,54,2021
111486,33,2011
104201,53,2020
73395,38,2012
55439,24,2014
78157,38,2013
92119,36,2013
291,41,2021
72193,25,2014
35766,32,2009
91526,23,2011
117972,35,2015
101168,44,2018
82395,35,2008
3325,41,2010
117973,77,2014
71617,32,2010
111487,15,2013
46646,26,2011
34602,35,2017
44776,25,2010
50765,32,2010
117974,41,2009
7457,19,2014
106619,36,2009
36357,17,2016
51328,24,2014
102421,35,2008
46045,47,2009
42949,34,2009
78158,21,2014
102422,64,2013
72761,16,2019
18886,37,2015
33989,16,2014
36951,71,2009
849,18,2019
71027,20,2014
104803,36,2010
21982,19,2013
33341,18,2011
80603,40,2014
119191,31,2017
26146,46,2010
43554,20,2015
94590,36,2009
35767,17,2015
14686,16,2020
36952,34,2013
64463,21,2017
65046,24,2012
44781,20,2012
28522,35,2011
21366,22,2011
65633,38,2011
50768,30,2012
116774,36,2008
52476,62,2018
86700,26,2010
54284,38,2011
90916,18,2017
101765,44,2013
108457,30,2011
59682,36,2008
15285,31,2010
98771,63,2012
50215,28,2011
83646,15,2020
29662,23,2017
52477,27,2010
93985,26,2009
25582,33,2010
3840,16,2010
21367,18,2016
23211,37,2008
35194,29,2013
96365,24,2011
103588,72,2012
106014,34,2009
42951,34,2012
74578,36,2008
10528,27,2010
8714,42,2016
102423,20,2014
20059,40,2011
33342,34,2010
78776,24,2011
104203,23,2013
11689,71,2021
109077,30,2009
10529,26,2012
101169,44,2017
58457,37,2008
30852,28,2019
86088,14,2018
9298,56,2011
24373,48,2015
93358,32,2011
56043,44,2016
57848,60,2019
5663,35,2009
15868,25,2010
114374,32,2012
12883,49,2019
32724,27,2010
54285,34,2015
23213,23,2011
85505,36,2011
58458,41,2012
95773,32,2013
20712,32,2008
119781,30,2018
33991,34,2009
41762,26,2019
89713,48,2016
101767,25,2018
113268,49,2012
51332,37,2017
45403,65,2011
44785,50,2010
87884,23,2013
19475,28,2012
77570,46,2017
4453,65,2013
50216,34,2015
91529,49,2012
70440,15,2020
11128,29,2010
114375,65,2012
94592,43,2011
79382,39,2014
57849,30,2011
54841,23,2010
14689,18,2020
103589,33,2018
6850,43,2012
11693,55,2020
112697,24,2015
50218,37,2011
53681,36,2021
65049,31,2008
21371,43,2021
60286,35,2010
11129,44,2013
110838,70,2018
40556,21,2012
51333,39,2015
21372,20,2016
59072,42,2012
72194,15,2020
59683,32,2011
69255,35,2009
49618,15,2017
38129,19,2016
38130,38,2015
35770,43,2009
111491,17,2018
100575,28,2012
1485,45,2017
89714,32,2010
53052,37,2010
6851,40,2018
63879,35,2014
65051,20,2011
39954,44,2019
82398,67,2015
23216,36,2020
49006,27,2009
75762,31,2013
34605,16,2019
6852,24,2016
104207,34,2014
47240,22,2012
102993,20,2017
103593,53,2021
57258,38,2010
113802,21,2015
86089,31,2008
5050,58,2011
97603,40,2021
33343,15,2021
88516,45,2010
92125,39,2010
76979,49,2010
29664,18,2017
27960,32,2011
47243,58,2019
35771,35,2011
8717,62,2011
65052,40,2010
60287,39,2015
21375,18,2020
46651,23,2017
14045,22,2011
20715,18,2015
45404,15,2012
35772,52,2013
6273,28,2018
59073,33,2017
118582,37,2016
116173,30,2017
86090,43,2009
69256,22,2020
35199,36,2009
19476,17,2020
18889,45,2014
61496,37,2009
44118,36,2009
79384,36,2011
46049,49,2010
27347,20,2011
97604,34,2018
65635,52,2019
6275,34,2012
101768,57,2012
53056,38,2010
108462,21,2010
96994,56,2014
38721,30,2008
55443,29,2010
32132,32,2016
96368,55,2012
114377,38,2013
19477,25,2019
36361,39,2010
94594,31,2017
71623,53,2017
107852,36,2020
47244,37,2017
39337,25,2015
29666,36,2010
18890,27,2011
78160,34,2014
57852,57,2010
20063,34,2014
78161,15,2020
41764,34,2011
87294,38,2016
13491,41,2014
112700,49,2011
73399,41,2011
3845,43,2018
18891,62,2020
72195,29,2009
102426,39,2014
32133,50,2020
67410,34,2017
3846,36,2008
86091,58,2013
89715,17,2019
26149,53,2016
63305,44,2010
110842,49,2011
16480,71,2019
59687,39,2009
90311,41,2020
858,28,2010
93362,32,2010
87886,47,2013
51337,28,2009
26727,34,2009
91532,45,2016
46053,47,2020
105436,38,2011
59074,33,2008
13493,34,2009
114378,32,2008
107853,37,2013
62089,40,2016
65637,39,2011
29667,34,2017
97606,35,2014
3848,25,2011
87295,61,2020
64465,30,2010
12285,37,2012
35774,77,2015
50223,58,2010
75151,21,2019
53058,32,2008
53059,38,2008
110241,27,2014
13495,39,2009
105437,63,2013
89717,82,2014
90919,47,2011
2719,25,2015
42372,48,2010
81800,39,2012
57853,15,2020
63307,45,2013
93364,42,2010
17653,24,2011
49620,29,2011
14046,32,2014
96999,15,2017
101771,31,2012
96369,27,2016
94596,56,2011
8719,37,2008
56049,35,2008
61499,31,2011
29669,59,2018
51339,46,2017
83652,39,2015
63308,34,2009
93365,52,2010
49010,45,2015
42955,45,2010
68608,31,2010
11698,25,2011
50225,22,2018
59690,23,2015
117411,32,2008
96370,29,2009
29670,42,2010
59691,15,2021
21377,33,2016
42956,38,2014
72197,32,2020
14047,75,2021
22572,40,2011
116176,51,2019
296,18,2016
77572,65,2013
86704,55,2012
82404,21,2013
39958,18,2016
66207,40,2009
12887,28,2021
49621,50,2010
69258,52,2011
91533,35,2010
73400,16,2013
59077,22,2010
109080,28,2008
92128,58,2021
77573,19,2012
66817,18,2017
59692,34,2016
23761,36,2011
104813,25,2020
1490,35,2007
69853,24,2019
117978,16,2018
32733,40,2011
33346,62,2021
62693,47,2012
113805,51,2021
3332,36,2009
8091,42,2012
66209,27,2009
15294,42,2019
48409,14,2021
108463,66,2014
44789,44,2020
38133,23,2010
109083,35,2011
110844,36,2012
79988,25,2019
22574,39,2007
35203,55,2012
34609,42,2015
68015,19,2013
14049,43,2011
102995,49,2011
38134,52,2011
97609,33,2009
81205,20,2014
66819,31,2012
108464,15,2016
79989,65,2015
35775,35,2019
85507,31,2016
94599,36,2011
36364,31,2010
119786,50,2014
32735,49,2008
41155,24,2010
59078,20,2011
29675,31,2008
29676,38,2010
46660,28,2012
118584,44,2016
61502,51,2010
106016,32,2014
39959,15,2018
29101,36,2011
68609,46,2015
91534,15,2021
5054,47,2014
73402,23,2011
9906,21,2019
79387,20,2014
116179,50,2020
6858,42,2021
93990,38,2011
35778,28,2011
79990,35,2008
2104,17,2021
12286,17,2017
14050,21,2020
57856,32,2011
96372,38,2011
861,40,2015
108467,43,2013
90922,29,2011
15872,36,2009
1491,56,2010
66822,51,2010
72770,59,2018
106621,14,2019
56053,42,2016
118585,39,2013
104815,32,2011
58466,18,2013
80611,21,2011
18896,35,2012
6859,32,2009
50229,28,2010
53686,29,2010
32736,42,2010
109656,33,2011
54846,48,2011
27349,39,2016
56658,21,2020
29105,27,2018
47247,35,2009
58468,50,2010
29682,44,2011
76984,28,2011
90313,44,2012
62091,28,2015
84890,47,2010
21381,52,2017
3852,40,2010
106017,44,2014
23766,21,2011
96373,28,2018
72771,28,2009
89099,71,2018
52482,18,2018
97002,51,2020
87887,37,2012
83036,50,2018
58469,20,2010
26733,34,2009
76985,35,2021
29683,38,2011
7464,33,2009
116180,43,2016
21991,21,2018
81801,37,2009
61505,56,2021
72201,30,2019
53066,40,2019
15874,31,2017
39960,43,2014
3333,19,2016
51341,70,2010
82410,34,2008
74586,60,2018
68612,15,2020
81208,21,2020
2723,31,2009
95779,29,2009
12288,43,2012
15296,37,2010
33998,57,2010
109658,36,2018
117414,35,2011
79389,15,2014
36366,49,2021
101175,50,2014
3334,27,2009
299,39,2008
64468,19,2016
22577,20,2015
10533,23,2009
19483,32,2009
27350,25,2015
79390,41,2014
21383,34,2017
50780,27,2014
113807,26,2012
38724,16,2011
84891,56,2021
4458,33,2010
8095,47,2015
110847,47,2010
65057,17,2015
98189,46,2015
40561,17,2017
77574,33,2008
38725,37,2012
94601,28,2009
100579,37,2013
57266,16,2015
36958,34,2017
84231,19,2020
32135,47,2016
113808,35,2019
93368,35,2009
92130,30,2018
72773,34,2010
38140,34,2010
11700,59,2016
91537,50,2018
17050,36,2013
37530,18,2014
51934,44,2009
29110,33,2008
119788,21,2013
79993,35,2014
62096,25,2020
93994,33,2008
18900,51,2010
47831,36,2008
6280,14,2014
102431,20,2015
97612,20,2021
94603,34,2010
35783,35,2011
47832,42,2013
104215,14,2021
8097,44,2018
59079,32,2008
863,38,2018
1496,20,2015
81803,38,2016
14051,69,2010
54849,33,2010
29684,39,2019
86095,50,2010
101774,22,2015
97004,22,2011
93369,40,2020
85511,24,2012
9304,33,2012
20724,33,2013
28531,17,2016
6861,36,2019
5056,19,2013
74000,17,2018
11702,20,2011
39340,21,2019
1497,41,2013
80614,38,2012
33349,36,2020
84892,19,2018
78165,38,2019
21994,45,2009
40562,22,2009
99930,24,2021
87297,35,2011
84893,35,2016
96376,38,2011
303,22,2011
47834,40,2011
93996,32,2008
81209,47,2012
28533,41,2020
23768,16,2021
107241,14,2018
108469,25,2011
105443,50,2017
57859,27,2010
118588,36,2011
102432,23,2011
58474,16,2017
36368,50,2011
63315,32,2010
103599,32,2010
80616,36,2013
71036,46,2011
58475,21,2011
30262,40,2021
64469,43,2020
61510,77,2011
41774,45,2014
26151,61,2021
44794,32,2018
119790,36,2012
12890,39,2012
99931,35,2013
7466,36,2012
23221,40,2011
63883,27,2011
74001,27,2010
47252,14,2021
16484,66,2021
11703,29,2010
89101,45,2016
9908,16,2020
60296,58,2017
81804,17,2016
77579,51,2017
43562,58,2011
47253,61,2015
32138,31,2010
1498,18,2014
72777,34,2010
68614,30,2014
83657,43,2018
12292,27,2021
25590,34,2009
25591,42,2018
32740,21,2015
71037,22,2013
15875,26,2019
89103,42,2008
20727,35,2011
112116,26,2020
27353,38,2014
109660,15,2016
71038,31,2009
89720,30,2013
62097,44,2011
110850,32,2010
75156,29,2019
81210,48,2009
114387,28,2010
47255,17,2018
6283,26,2021
89721,43,2013
2109,21,2019
31505,45,2019
47835,29,2009
55450,40,2008
111499,39,2014
